1.000000000000000000e+00 -9.721762713999501648e-02 -5.538479486670308538e-02 1.203998203631976086e-02 -3.312149030910080394e-02 1.210147937996309229e-02 1.095798992581693138e-02 2.178661229987883738e-02 1.609593955050771241e-02 1.575734097515010118e-02
1.100000000000000089e+00 -1.472626338749720432e-04 9.401497201381991964e-02 -3.942483933828289100e-03 3.136471646029459492e-02 2.101540537287432259e-02 3.796255405716605219e-02 2.883019353592136680e-02 2.483499649746104265e-02 2.837011984437966608e-02
1.200000000000000178e+00 -2.176004861359409626e-01 5.048618892123580421e-02 1.843308358750419748e-02 1.411738968073795314e-02 5.131203122553312790e-02 2.967316565577231974e-02 3.665930612403930228e-02 3.900471453565886731e-02 4.033306729846341393e-02
1.300000000000000044e+00 1.791957337952493901e-01 -2.589212693096594464e-02 6.214311965417746580e-02 6.219160804901312234e-02 5.458526871892687565e-02 5.731805384608037318e-02 5.597474405686261867e-02 5.687623371583300225e-02 5.402669645598897480e-02
1.400000000000000133e+00 1.601319794450913048e-02 9.217056963490413701e-02 4.715611951082578773e-02 8.128240094633372437e-02 7.940934880676712992e-02 7.161459443686765680e-02 6.828670482703166900e-02 7.164532092072098401e-02 7.060059882072501625e-02
1.500000000000000000e+00 5.150371294360561042e-02 5.574596745719350571e-02 6.091561579700142254e-02 8.888236203170199468e-02 7.695247110976191629e-02 8.588063482031539631e-02 8.213932479064664505e-02 8.652586981838167324e-02 8.730524824594822209e-02
1.600000000000000089e+00 2.344352910947800350e-01 1.097534576877499252e-01 1.296909821480659586e-01 9.906981849454257749e-02 9.898559715499842537e-02 1.029110297397234780e-01 9.551533925426151928e-02 1.039281744795119422e-01 1.013214817092619319e-01
1.700000000000000178e+00 4.680414062205076609e-02 7.519172896595591182e-02 1.413020585556733766e-01 1.357381618758423114e-01 1.184762552201128610e-01 1.197319996568237815e-01 1.217061320680954545e-01 1.160424475102990599e-01 1.162474423572605053e-01
1.800000000000000044e+00 1.326619431469154287e-01 7.476590048870346283e-02 5.305950673215883984e-02 1.245688471066866698e-01 1.374596186185193525e-01 1.350342088936439533e-01 1.316324667858674580e-01 1.322812969688899054e-01 1.321405425500577768e-01
1.900000000000000133e+00 9.890935188281746449e-02 1.220450655774784482e-01 1.199534394808352555e-01 1.324506279506421913e-01 1.387431705746729749e-01 1.526885189795203213e-01 1.401884013393210338e-01 1.464901966224368968e-01 1.468903466549807968e-01
2.000000000000000000e+00 9.429055781053384544e-02 1.870072862088927590e-01 1.568642129894162740e-01 1.469047112426345725e-01 1.560599964792991901e-01 1.700297105823398158e-01 1.581463830124625047e-01 1.606172513068674368e-01 1.595197804333031710e-01
2.100000000000000089e+00 2.211230976268019621e-01 2.161204011360526867e-01 1.377445563524802297e-01 1.629947551718904930e-01 1.512994212950742323e-01 1.709472475570659455e-01 1.688379898832981507e-01 1.732756502308479274e-01 1.740921622100620181e-01
2.200000000000000178e+00 2.778253741821562484e-01 6.952983857045570704e-02 1.804027457066355589e-01 1.957771008281916081e-01 1.873947971013297520e-01 1.837065795668834101e-01 1.820896473840367402e-01 1.834442464331350331e-01 1.833643059328120273e-01
2.300000000000000266e+00 2.802802385453440071e-04 1.408811408410904076e-01 1.985311891709180543e-01 1.996419082753154439e-01 2.006930212906291588e-01 1.937639313545247155e-01 1.932232489692456423e-01 1.933668285932465813e-01 1.911802786206355242e-01
2.400000000000000355e+00 1.376430265641727380e-01 1.512922794282439698e-01 1.819877898489805634e-01 1.875822046373231688e-01 2.063073742034184921e-01 1.978967297324670527e-01 2.060495223800210274e-01 2.023635328649389942e-01 1.997393539866390011e-01
2.500000000000000000e+00 8.081319381972287830e-02 2.124412575943394332e-01 2.234223315687495770e-01 1.850091458955803458e-01 2.003876845146912999e-01 2.072565242588124690e-01 2.101206278515987402e-01 2.061987534590293825e-01 2.068482523218414526e-01
2.600000000000000089e+00 2.119512338843310695e-01 1.949839841098078286e-01 1.773646298749400330e-01 1.791165361704940839e-01 2.043901838899184475e-01 2.072423778214854684e-01 2.095491104120388859e-01 2.093207324486993925e-01 2.085304253189227686e-01
2.700000000000000178e+00 2.536167511058832202e-01 2.275595376218310095e-01 2.188628081877330711e-01 1.954830103699158605e-01 2.156235957801708181e-01 2.102034437476376083e-01 2.108504457243420005e-01 2.128773945484256080e-01 2.093278700036496631e-01
2.800000000000000266e+00 2.601274068415798668e-01 2.269629157861176583e-01 1.849909429770943969e-01 2.040571129739282286e-01 2.348969825752119933e-01 1.999700173539975812e-01 2.064303550490573236e-01 2.076905586600565901e-01 2.079595606104275296e-01
2.900000000000000355e+00 8.169152901691736912e-02 1.946289439171436375e-01 1.868742323440754360e-01 1.896050345190661568e-01 2.053795339226592298e-01 2.000646016855565923e-01 2.032567450765334349e-01 2.062696601498456572e-01 2.017973270112299322e-01
3.000000000000000000e+00 1.282035421181703383e-01 1.380944511578392486e-01 2.127931732057051495e-01 1.648535310942274013e-01 1.989230576902512870e-01 1.904542624572212739e-01 1.893245181027810031e-01 1.964835843863928233e-01 1.945611952926640797e-01
3.100000000000000089e+00 2.570913432936423604e-01 2.030732239732865874e-01 1.714295659789576987e-01 1.877016093486674753e-01 1.938583160221716284e-01 1.833215727418242569e-01 1.913395613707967735e-01 1.874681327315607382e-01 1.847944869752611019e-01
3.200000000000000178e+00 1.322884717402630361e-01 1.310904301372680658e-01 1.805870884543510635e-01 1.612912604088952151e-01 1.673729399802261208e-01 1.803679417710572219e-01 1.644325283316156461e-01 1.726416283808882013e-01 1.704506884249175069e-01
3.300000000000000266e+00 1.917785758439143340e-01 2.466804442045846812e-01 1.827566434792557704e-01 1.508522653581590711e-01 1.514904529472874128e-01 1.556256574117129143e-01 1.502715124928696855e-01 1.551301008285237149e-01 1.558771826803983795e-01
3.400000000000000355e+00 2.615929411052088094e-01 5.536395174474184611e-02 1.282982734357838994e-01 1.564885922730556433e-01 1.230466349500795448e-01 1.422804017186814485e-01 1.329406572172975032e-01 1.373638643485080579e-01 1.365659117272450818e-01
3.500000000000000000e+00 1.931828939290255454e-01 1.573066085649522383e-01 1.106869304387027853e-01 1.087547527315478740e-01 1.180218253438290732e-01 1.156215373868298563e-01 1.133257569862895914e-01 1.135531121097673457e-01 1.144744436413947242e-01
3.600000000000000089e+00 2.295717703942413979e-01 6.643592896130155745e-02 6.766067406263709394e-02 4.972958533527394032e-02 8.981575002486878734e-02 9.107794862059781504e-02 8.738091017502536140e-02 8.993378845420144097e-02 8.977554660480770166e-02
3.700000000000000178e+00 -7.038948649209036956e-03 1.022845875520367043e-01 5.936790156756294179e-02 6.895319037977153120e-02 6.445457014393152217e-02 6.205055586437630694e-02 6.133421200127115586e-02 6.061988082293418706e-02 5.985268474475746031e-02
3.800000000000000266e+00 1.042137532341874256e-01 8.990713307431591472e-02 -6.319014251250483494e-03 3.059771313174186255e-02 3.741634003557796351e-02 3.730120297678948815e-02 3.178516484349428600e-02 3.099402324335281261e-02 3.114807364194338915e-02
3.900000000000000355e+00 7.118966506119783766e-02 2.886747942548866658e-02 -9.867645537574246811e-03 -5.525863650647914235e-04 8.816633344702186001e-03 -1.561008815798781407e-03 -3.315861934766337928e-03 -1.464271017468190151e-03 -3.506808060435356953e-03
4.000000000000000000e+00 -5.331793327327968152e-02 5.932058255346579767e-02 -7.361916644886130900e-02 -3.276793762000029808e-02 -3.625902820104534574e-02 -4.031420371814747189e-02 -3.685639595964144977e-02 -4.050769374767561326e-02 -3.733371401331853773e-02
4.100000000000000533e+00 6.697774877168041763e-02 5.737014127862039015e-03 -1.069068385066349325e-01 -5.969072105012459412e-02 -8.403512315229218210e-02 -8.027457317240861701e-02 -7.347565685989856932e-02 -7.414077249653032442e-02 -7.508074358626333489e-02
4.200000000000000178e+00 -1.266715463044591761e-01 -1.111299906088552003e-01 -1.360350696394236059e-01 -1.047579629864241746e-01 -1.080446018024270871e-01 -1.165151809217319367e-01 -1.124585258743072413e-01 -1.163454212671877763e-01 -1.155936474181953888e-01
4.299999999999999822e+00 -1.468137895903914858e-02 -1.812775900537174911e-01 -1.751113143273506090e-01 -1.795594316279573444e-01 -1.625679300543441674e-01 -1.681680725108754548e-01 -1.618084903055273249e-01 -1.564321924605780734e-01 -1.567058324022303772e-01
4.400000000000000355e+00 -2.638471850293685472e-01 -6.459734591320051567e-02 -2.168427493419000096e-01 -1.966113302751462677e-01 -1.891311702672940909e-01 -1.950708117452082113e-01 -2.022160286929967077e-01 -1.976090526089915589e-01 -2.012956956916812645e-01
4.500000000000000000e+00 -3.452643885624150366e-01 -2.524305713594403588e-01 -1.954825108726886418e-01 -2.096382327712994487e-01 -2.327589458406421896e-01 -2.415371614033169079e-01 -2.421396799476512318e-01 -2.450111972602530275e-01 -2.437769753084371993e-01
4.600000000000000533e+00 -2.556692713637208625e-01 -2.218016899367466210e-01 -3.544886344477091167e-01 -2.594207197917273167e-01 -2.665589505248933122e-01 -2.900319393634375742e-01 -2.859942192316644038e-01 -2.850604303707108267e-01 -2.882129530294382236e-01
4.700000000000000178e+00 -4.846963743066555752e-01 -3.471972888871753260e-01 -2.862816078039103762e-01 -3.364031311906310884e-01 -3.308181113941291995e-01 -3.328241770617277884e-01 -3.422016090207082861e-01 -3.340590249100227616e-01 -3.340496993108881263e-01
4.800000000000000711e+00 -4.176024082617836308e-01 -3.670338717725788458e-01 -3.884083722242738235e-01 -3.797316913456263987e-01 -3.879347406796572750e-01 -3.755912499295368523e-01 -3.823680993140242124e-01 -3.820261777500166267e-01 -3.835869298646514824e-01
4.900000000000000355e+00 -4.784572008156913192e-01 -3.965417605214951458e-01 -4.664180456195753943e-01 -4.558877353917752395e-01 -4.238061212777129438e-01 -4.308037442104696857e-01 -4.258593890066172394e-01 -4.293340231799827045e-01 -4.292763996968468332e-01
5.000000000000000000e+00 -4.712659144623334018e-01 -4.728361610727248032e-01 -5.162290251799996899e-01 -4.630982304438079344e-01 -4.765388311549639266e-01 -4.783386065457272407e-01 -4.798542982254306866e-01 -4.778652199240394083e-01 -4.734696635089465921e-01
5.100000000000000533e+00 -6.247706618015086422e-01 -6.203333041748991805e-01 -5.628025713061732827e-01 -5.274234581208174788e-01 -5.220869594182003803e-01 -5.176897487588806301e-01 -5.206934619794034713e-01 -5.233359510673190051e-01 -5.225376426002923402e-01
5.200000000000000178e+00 -6.169730331790884703e-01 -5.460734655549331906e-01 -6.075920197428094083e-01 -5.594852240183765257e-01 -5.553302755549077707e-01 -5.674081233093419829e-01 -5.714920107098521163e-01 -5.693646814986211835e-01 -5.681933710354540867e-01
5.300000000000000711e+00 -4.761651541273971833e-01 -6.200717018069308306e-01 -6.308220509682450627e-01 -5.943369195680376915e-01 -6.202164869232280608e-01 -6.201152299730906536e-01 -6.133168449595896021e-01 -6.138841369643146528e-01 -6.134610769400674624e-01
5.400000000000000355e+00 -4.109831574569910995e-01 -5.979919041175301153e-01 -6.129235706159348318e-01 -6.530633281646914812e-01 -6.525985553138790030e-01 -6.614334391467610041e-01 -6.549701238938117065e-01 -6.562192635444440425e-01 -6.550087893439726638e-01
5.500000000000000000e+00 -6.609356024850817635e-01 -7.394442923224711084e-01 -7.298100775769879034e-01 -7.151534398672282355e-01 -6.983830928683051331e-01 -6.991793011682383430e-01 -7.036830454603137941e-01 -6.975708960467192910e-01 -7.000223624959249769e-01
5.600000000000000533e+00 -8.547911811318897879e-01 -7.537472145916603861e-01 -7.459209139126403709e-01 -7.746077120485127532e-01 -7.381187306977123885e-01 -7.343157212506793430e-01 -7.371732653006255465e-01 -7.442337940575748378e-01 -7.411089707557692030e-01
5.700000000000000178e+00 -7.214133725127119812e-01 -7.448955573392935792e-01 -7.644003844282365456e-01 -7.765321477284786722e-01 -7.731961595944031318e-01 -7.864829091984829601e-01 -7.780047947100807715e-01 -7.786331845229396142e-01 -7.802765172241721281e-01
5.800000000000000711e+00 -8.479664291724908765e-01 -7.810595864286896672e-01 -8.299623933713163870e-01 -8.086752098980155568e-01 -8.118066030445023618e-01 -8.170140606263922578e-01 -8.196757153816528474e-01 -8.184573997468497231e-01 -8.183297231191339893e-01
5.900000000000000355e+00 -7.658543426324850856e-01 -8.229667741688895255e-01 -8.628577334773546159e-01 -8.503945909394164948e-01 -8.519070153304872939e-01 -8.473063769124835609e-01 -8.466256957840891939e-01 -8.518536036030670555e-01 -8.521273407150926626e-01
6.000000000000000000e+00 -7.088515962625276945e-01 -8.805813544691456496e-01 -8.849929966424570082e-01 -8.969918839820574252e-01 -8.703612177048190013e-01 -8.642727128924139191e-01 -8.849166350511804557e-01 -8.847398220259727886e-01 -8.857983932904558433e-01
6.100000000000000533e+00 -9.063219967043339986e-01 -7.922571301662989507e-01 -9.101639922967577068e-01 -9.389565771842446340e-01 -9.185233860973024411e-01 -9.181610623399065751e-01 -9.157316328412015149e-01 -9.133222114282146809e-01 -9.142831884743539694e-01
6.200000000000000178e+00 -1.000814256271578939e+00 -9.393771512332942386e-01 -9.858546852933558480e-01 -9.354913868283118994e-01 -9.346497710749652743e-01 -9.301281878649182433e-01 -9.455235946190890806e-01 -9.414459156650947236e-01 -9.411735500920983544e-01
6.300000000000000711e+00 -1.016042634160189584e+00 -1.032186230597645693e+00 -9.378671397148290456e-01 -9.801161913593231523e-01 -9.722529706155471629e-01 -9.682629721738159612e-01 -9.661694549380386299e-01 -9.657394097740700234e-01 -9.680462256689951195e-01
6.400000000000000355e+00 -1.041045737116118364e+00 -9.748212549108723479e-01 -1.011780089792495563e+00 -9.606349284881541273e-01 -9.763653856759341165e-01 -9.847145588257026905e-01 -9.911412598938256213e-01 -9.890231258985889840e-01 -9.892145739859212750e-01
6.500000000000000000e+00 -1.018750981175597925e+00 -9.484008913829189424e-01 -1.041522093767225376e+00 -9.950626998199321172e-01 -1.008822205805503192e+00 -1.002545308983288086e+00 -1.004962203932429743e+00 -1.003762876897935863e+00 -1.005223762274298105e+00
6.600000000000000533e+00 -9.911361229177536591e-01 -1.075585867572842025e+00 -1.039325387124691247e+00 -1.012241369306666972e+00 -1.026364924572447990e+00 -1.023782065022077692e+00 -1.024116013278710602e+00 -1.020365384509257733e+00 -1.020772137409180269e+00
6.700000000000000178e+00 -9.505760008171189046e-01 -1.100993418302385063e+00 -1.016703065521105787e+00 -9.962991540058160345e-01 -1.037380153906598990e+00 -1.037040976845669205e+00 -1.030445966285092663e+00 -1.031745929369236592e+00 -1.031479035392491195e+00
6.800000000000000711e+00 -9.186543479087438957e-01 -1.046930608774575555e+00 -9.746187637246432889e-01 -1.021332913138787601e+00 -1.028917570017064076e+00 -1.043444979528928007e+00 -1.039372132539849947e+00 -1.039086690234944932e+00 -1.039751142045465038e+00
6.900000000000000355e+00 -1.098010449202808436e+00 -1.008597482415960478e+00 -1.074995613977992370e+00 -1.058230112058514694e+00 -1.046905606209340922e+00 -1.041521071772975926e+00 -1.046228360551962000e+00 -1.046162306887908455e+00 -1.045384474559652555e+00
7.000000000000000000e+00 -1.113784774115748721e+00 -1.108524822491431694e+00 -1.046269581110770952e+00 -1.040507646275821374e+00 -1.045599684290660969e+00 -1.045789639959099349e+00 -1.054180058786575946e+00 -1.053888150804114243e+00 -1.051683470291864264e+00
7.100000000000000533e+00 -8.616464758799359247e-01 -1.010581541899920444e+00 -1.074003007235062146e+00 -1.020408320169028160e+00 -1.050678250625078025e+00 -1.061374217967049338e+00 -1.050703790921198033e+00 -1.053972356593149362e+00 -1.051181309907573302e+00
7.200000000000000178e+00 -1.101122945224782601e+00 -1.029556405107230788e+00 -1.020023510603092154e+00 -1.047446257978452477e+00 -1.046558603830246126e+00 -1.054792649275369421e+00 -1.053661194352724539e+00 -1.050019057200942241e+00 -1.050099046255991597e+00
7.300000000000000711e+00 -1.050263811902395483e+00 -1.015488946072949261e+00 -1.036509754110157333e+00 -1.030968766778200596e+00 -1.048323933410409303e+00 -1.044219527359107280e+00 -1.038100556765485516e+00 -1.043984926624582199e+00 -1.046477639351305555e+00
7.400000000000000355e+00 -1.005216654746433402e+00 -1.063578742480395523e+00 -1.076889302354225642e+00 -1.076977685195965817e+00 -1.030769963645628451e+00 -1.039614746545592494e+00 -1.041141243925289839e+00 -1.036801896112885979e+00 -1.038876809511460886e+00
7.500000000000000000e+00 -1.129168351192127773e+00 -9.631048112273338235e-01 -1.046562433282347104e+00 -1.025527702455860890e+00 -1.031064879471943252e+00 -1.021507538215207456e+00 -1.031611620613309022e+00 -1.027380972857056207e+00 -1.028373557382010528e+00
7.600000000000000533e+00 -1.017655691984993505e+00 -1.036774565027166917e+00 -1.020587355321626699e+00 -9.870760692136320014e-01 -1.015197232390390170e+00 -1.021585260012039420e+00 -1.019081606547099339e+00 -1.017237953951016571e+00 -1.017741380449370903e+00
7.700000000000000178e+00 -1.113254055115474817e+00 -9.336887770302643164e-01 -9.670814475179021485e-01 -1.009013464872160259e+00 -1.005137037678543566e+00 -1.015403494361230896e+00 -1.005321939550633870e+00 -1.003965001456268880e+00 -1.005625601692927029e+00
7.800000000000000711e+00 -1.041062409484718065e+00 -9.088216758702964970e-01 -1.014913000040482904e+00 -9.794796854640411832e-01 -9.736198608912970398e-01 -9.914895525222358064e-01 -9.935397644639176740e-01 -9.868820997989032895e-01 -9.901085724515251707e-01
7.900000000000000355e+00 -9.922614637634407098e-01 -9.789589396925364451e-01 -1.012910126551658685e+00 -9.940400631704537915e-01 -9.711671458926487421e-01 -9.837502697822188003e-01 -9.721430580535902477e-01 -9.762200645091670959e-01 -9.778722606401789585e-01
8.000000000000000000e+00 -7.831783812732205918e-01 -9.289655569355191878e-01 -9.772218858651525730e-01 -9.501261997340176846e-01 -9.683610688591580695e-01 -9.569982480475490716e-01 -9.563886766524266614e-01 -9.621493551225892560e-01 -9.603102568333133915e-01
8.099999999999999645e+00 -7.592364820644309509e-01 -1.028992223840012654e+00 -9.226901672243209562e-01 -9.308781528306602215e-01 -9.396234904207163563e-01 -9.525570640367677644e-01 -9.399280108516977483e-01 -9.397262143451209360e-01 -9.417828547343393142e-01
8.200000000000001066e+00 -8.636984708139051614e-01 -8.912858200170488132e-01 -9.388218336124102281e-01 -9.004096074424119411e-01 -9.292715280429946212e-01 -9.188968029620470102e-01 -9.222322348131437586e-01 -9.225771350760421097e-01 -9.212276860272398116e-01
8.300000000000000711e+00 -9.331366749995417820e-01 -8.170777957262703728e-01 -9.212127524971901460e-01 -9.194296631307439238e-01 -9.007219205380474492e-01 -9.092163012223568597e-01 -9.025081215393196965e-01 -9.057831717942799177e-01 -9.051763839458869532e-01
8.400000000000000355e+00 -9.830767574254634100e-01 -8.872109917305827098e-01 -8.841825888383803012e-01 -8.849357931822532386e-01 -8.696402197149014635e-01 -8.914987957319896461e-01 -8.920323402440701877e-01 -8.858868062508808983e-01 -8.874558760388903123e-01
8.500000000000000000e+00 -8.645798163520767021e-01 -7.283549218360360067e-01 -8.650802093501285261e-01 -8.808392783797827086e-01 -8.417948420680795296e-01 -8.702708994837928813e-01 -8.729075865608487694e-01 -8.705436492651796865e-01 -8.682544053422321939e-01
8.599999999999999645e+00 -8.685725310398373367e-01 -8.559067967218805251e-01 -8.379318558635340253e-01 -8.277052518999087338e-01 -8.452069832494302215e-01 -8.461544320402077934e-01 -8.519732762396987624e-01 -8.499946130676769851e-01 -8.513298626716753192e-01
8.700000000000001066e+00 -8.797417651114836090e-01 -8.408395568540919518e-01 -8.693324428800397463e-01 -8.266847108642955133e-01 -8.298241467558108431e-01 -8.356996897782593692e-01 -8.359727145263264880e-01 -8.384107909569564754e-01 -8.348236977564541528e-01
8.800000000000000711e+00 -6.697430072022370062e-01 -8.429002222812009837e-01 -9.031158272461029535e-01 -8.135394199744254706e-01 -8.131571882323261891e-01 -8.294301714519867197e-01 -8.174894983849765318e-01 -8.208160641678521330e-01 -8.192372070526138250e-01
8.900000000000000355e+00 -1.004293953749263224e+00 -8.828018682216152158e-01 -7.653273323714634424e-01 -7.959835583617220767e-01 -8.025907401094874993e-01 -8.081769784671058998e-01 -8.058597278385893903e-01 -8.059942409352842674e-01 -8.060392104095743804e-01
9.000000000000000000e+00 -8.584887227951427668e-01 -8.315269092593223776e-01 -7.439079675594508778e-01 -8.036460092751711581e-01 -7.882414717748825739e-01 -7.836793082844016878e-01 -7.897534535607698691e-01 -7.937908405909068765e-01 -7.955143511593891770e-01
9.099999999999999645e+00 -8.739056113877110565e-01 -7.718282302378415283e-01 -7.930395206956779575e-01 -7.719568905074367660e-01 -7.903943685894438964e-01 -7.834566390628818766e-01 -7.842970794813536317e-01 -7.811369097220822733e-01 -7.827651545290581492e-01
9.200000000000001066e+00 -7.954868392253017229e-01 -8.778873989300819414e-01 -7.488739947976693623e-01 -7.620081257775536132e-01 -7.693025741505590265e-01 -7.874207361716166753e-01 -7.729023303493181007e-01 -7.718084709675778754e-01 -7.717699773495821924e-01
9.300000000000000711e+00 -9.395372422929706424e-01 -7.436568644038713538e-01 -7.599314531578246212e-01 -7.516573870527322176e-01 -7.595700865021232095e-01 -7.592572657145797432e-01 -7.680650857318065405e-01 -7.633911348268859198e-01 -7.656250682260345997e-01
9.400000000000000355e+00 -8.242438604580951678e-01 -7.329596639158074689e-01 -7.643215839075799822e-01 -7.774447860366151541e-01 -7.515301651180347209e-01 -7.573698636083676661e-01 -7.559306209500658014e-01 -7.615487993783757181e-01 -7.610958428043378410e-01
9.500000000000000000e+00 -8.368693211638670304e-01 -6.667802124406890796e-01 -7.667742972630394727e-01 -7.753916640352084277e-01 -7.672149201127486107e-01 -7.635741461928353679e-01 -7.558203615443200851e-01 -7.572814373252021447e-01 -7.589073958466259207e-01
9.600000000000001421e+00 -7.830702766922296165e-01 -7.867435431081334363e-01 -7.638561084708539450e-01 -7.836068590526262811e-01 -7.607843405587788599e-01 -7.561431740971585880e-01 -7.582097071565997437e-01 -7.557549067080535643e-01 -7.594424786894591328e-01
9.700000000000001066e+00 -7.483827972190892908e-01 -6.639310377659743967e-01 -7.156315069465352119e-01 -7.577570252702641174e-01 -7.624120100892732843e-01 -7.554267770980002128e-01 -7.665626091940990205e-01 -7.585449686726886132e-01 -7.608887110969435597e-01
9.800000000000000711e+00 -7.188048381325724545e-01 -8.340395984860057288e-01 -7.744958527103054102e-01 -7.793025802183010109e-01 -7.707191748270564302e-01 -7.720554346332304529e-01 -7.615673128905737777e-01 -7.650677700471283371e-01 -7.651099242656411725e-01
9.900000000000000355e+00 -6.399679376484277427e-01 -8.760602329513231812e-01 -7.723149696230408034e-01 -8.035170076861227750e-01 -7.717675428181325348e-01 -7.731113773165285696e-01 -7.693708225284474622e-01 -7.741301785733847307e-01 -7.709123493980485353e-01
1.000000000000000000e+01 -6.827690743326604306e-01 -8.324897861166151714e-01 -8.206853870134139806e-01 -8.170299249468445657e-01 -7.744045243477922780e-01 -7.823965097912308764e-01 -7.790104020737190771e-01 -7.809277340872938789e-01 -7.821124861845684118e-01
